BATTERY,POWER,THERMAL,ADCS,COMMUNICATIONS,PROPULSION
0.3701551988230608,1.0082764188805735,0.04740579014632885,0.8566554072677908,0.13831002204880855,0.009329753699543244
0.3132082451579745,0.8531569698220236,0.040112591662278256,0.7248622676881307,0.11703155711822262,0.6807546553760405
0.4621502562563179,0.7219020513878662,0.033941423714235454,0.6133449957361105,0.0990267021769576,1.14605816066416
0.907518129029373,0.6108401973281944,0.02871966621973769,0.5189842271613242,0.08379182491896411,1.2052051900160996
0.9515691836086588,0.516864782354626,0.02430125603208574,0.4391404999057359,0.07090077493143117,1.0417693357211315
1.0231343791008989,0.4373471235308374,0.04052068706174921,0.37158042299716115,0.2139501420856331,0.8814971302255729
0.9628933798775403,0.3700629506799393,0.039606289030257126,0.31441420407452103,0.186856475716586,0.7458821871139463
0.9043396151014953,0.31313018903687173,0.03351301379483295,0.2660427880630562,0.2169058312545384,0.6311310814041083
1.3064731311974893,0.2649563138004299,0.4927934532916774,0.22511312836104758,0.5109014597018079,1.4955410795239885
1.5363071080871427,0.22419380398497912,0.47303062652125477,0.19048033938242487,0.8132981501658954,1.2654578365202978
1.889926587399739,0.18970244952575155,0.4002892758439071,0.16117567178512876,0.6881753578326807,1.1005997402262235
2.004125128586722,0.16051745729102054,0.33908900576810314,0.13637941458741662,0.5823022258584221,1.3664284412741983
2.2911784458589355,0.13583307929395164,0.2872564085700794,0.11539796618935252,0.49271726803404947,1.302487658304152
2.617639098444916,0.11493568247949754,0.24307437532104811,0.5329136587966267,0.41691461141342645,1.1021162020191095
3.371210383465349,0.09725326979034407,0.20567831757934843,0.45106351131754147,0.4373772818007553,0.932559863246939
3.607568157718766,0.08231860395934888,0.17403549949021788,0.3824028259047414,0.3700884692160237,0.7890891150551022
4.119722557448818,0.06965420335021828,0.14726080726095359,0.3247412555295354,0.6405164244015965,0.6676907896620096
4.520875821914429,0.05893817206556931,0.1246052984515761,0.27528308737746104,0.8168329282114446,0.5649691297140079
4.485615118473389,0.04987076097855866,0.10543525253594901,0.232931843165544,0.9963887798377264,0.5519675597171375
4.200239936633626,0.04219833621262655,0.08921444445349533,0.19709617498622953,1.4014351803268577,0.46704947360680865
4.288093833505525,0.035706284487607085,0.07548914530680374,0.16684051171319378,1.5555455995905911,0.3951957084365304
4.19674393023855,0.030213009951052146,0.06387543064421855,0.14117274068039473,1.7956238724616076,0.33439636867706424
3.9891035320178103,0.025564854573967198,0.05404844131433877,0.12004569334845358,1.9133689383145842,0.2829507734959774
3.5913508441647495,0.021631800024126093,0.0457332964967482,0.10264021879451977,2.1208169271142356,0.23941988526582703
3.0388988467294675,0.01830383078964516,0.038697404728017706,0.08797606252441818,2.1871523110107893,0.2025860567633921
2.571375947232626,0.015487856822007439,0.03274395784678421,0.07444128367450768,2.1771066187817123,0.1714189711074856
2.1757796476583757,0.01310510961862168,0.25587926426175,0.24463130051423562,2.2551615060743857,0.14504682170633398
1.8410443172493949,0.011088938908064498,0.35270867812896817,0.20699571581973783,2.274157572262063,0.12273192605920567
1.5578067299802572,0.009382948306823805,0.29844580457066544,0.37323998241045464,2.433458083121836,0.10385009128086634
2.0128031292564983,0.007939417798081681,0.4231129103464567,0.4977097463232903,2.4725364647843087,0.08787315416073305
1.72268085289032,0.006717968906069115,0.6684250330083471,0.42113901611970717,2.788753260320314,0.07435420736677413
1.4576530293687322,0.005684435228212329,0.7922668432539336,0.35634839825513687,2.359714297194112,0.5103468812781606
1.2869031592966305,0.21994729241087782,0.9869407535532032,0.5974459799200682,2.3216962692652277,0.4318319764661359
1.225730473973127,0.8315919987582677,1.0857114552120724,0.5055312137785193,2.045243321325814,0.36542699943819446
1.2108055882243298,2.5085633006453247,1.5772064922534457,0.42775718088951636,1.8446536832871712,0.3093948292932289
1.0245278054205866,4.179639047975733,2.0017968956635817,0.575126119594184,1.6428817136467957,0.26182141304393886
0.8669081430481885,6.042931333275304,1.864925049496974,0.48664517811815566,1.6593640322592191,0.2215411956525636
0.7335376595023133,6.821180226968966,2.3233150708468564,0.8831218500959801,1.547140752701136,0.18745793478293846
0.6206857118865728,8.07102137222818,2.4362174305447097,1.668293524250178,1.40119406872297,0.15861825250864026
0.7529070414208191,8.936414287381545,2.2380891576286306,1.4668025519814498,1.2954938583181221,0.2756321557608489
0.6370751888945393,9.446590446465422,2.1252153649367425,2.0299750329935855,1.138090941759059,0.23323142948909584
0.5631165988025302,9.858393591404166,2.701908590048318,2.2346737054300436,1.4452039588463277,0.8973637700001245
0.7296653784775443,10.073411353687725,2.2862303454255,2.092268052770693,1.3727379640582031,0.7593078053847208
0.9221607711502956,10.105830967543183,1.934502599975423,1.9313070206607985,1.1615475080492488,0.6424912199409175
0.8388574866757204,10.403021464220835,1.6368868153638194,1.8693161045006397,1.3489155360600138,0.5436464168730841
0.9643251003154059,10.390935287461938,1.3850580745386165,2.0856198625294415,1.1440430631606198,0.4600085065849173
0.8582993007745349,9.848343460618253,1.1719722169172906,2.302252437141307,1.1287686266375965,0.3892379671103146
0.7262532545015294,9.302602550556157,0.9916687989300151,2.7676616449387006,1.0560902206275882,0.32935520293949694
0.6145219845782173,8.310407569749177,1.4351687071105892,2.3418675457173617,0.8936148020694975,0.2786851717180359
0.5199801407969531,7.5563081736323126,1.2143735214012679,3.1182233654205165,0.7561356017511133,0.23581052991526114
0.7421201342465144,7.1061284421484965,1.1235758247396728,2.821121184824115,0.6604083669608329,0.1995319868513748
0.6279478059008968,6.012877912587189,1.0338388097733762,3.2153392640968677,0.8254460924714772,0.16883475810500945
0.5313404511469126,5.74445801096372,0.8747866851928567,3.2234561277984506,0.6984543859374037,0.142860179935008
0.44959576635508,5.3074657354836186,0.7402041182401096,3.1948542209466755,0.5909998650239571,0.1309913918908199
0.38042718691583693,4.7244792882936055,0.626326561587785,3.7025416508234104,0.7662221814105553,0.11083887006146301
0.3218999273903235,4.109227024446642,0.5299686290358181,3.9708970363238585,1.0457265762850994,0.09378673620585332
0.2723768616379661,3.6091932322380202,0.44843499379953833,4.261979964907377,0.8848455645489302,0.07935800755879896
0.23047272907827898,3.0539327349706324,0.4617946411764572,4.637196907391097,0.7487154776952486,0.06714908331898374
0.26840295419996313,2.5840969295905354,0.3907493117646946,4.580886298827335,0.6335284811267488,0.056818455116063156
0.2888462071558989,2.186543555807376,0.3647409685747269,4.991235563013472,0.5360625609534028,0.04807715432897652
0.24440832913191443,2.0977117358899657,0.3086269734093843,5.6473057009945276,0.4535913977298023,0.040680669047595513
0.6362448586382378,1.7749868534453561,0.2611459005771713,6.2020678457798395,0.38380810577137114,0.03442210457873466
0.538361034232355,1.5019119529153013,0.22096960818068342,5.631999631590093,0.3914268231265834,0.029126396182006253
0.45553625973506967,1.2708485755437164,0.2688700692739213,5.485234825966471,0.33120731187633984,0.5261313269948982
0.38545375823736666,1.0753334100754521,0.22750544323177957,5.933678245073761,0.2972863044337219,0.5656235798524663
0.6630830160432076,0.909897500833075,0.19250460581150577,5.557396595643112,0.9382048532196183,0.4786045675674714
0.5682839655950814,0.7699810035965141,0.16288851260973566,5.6854722032126315,0.868981959011508,0.4049730956340142
0.4808556631958381,0.6515223876585888,0.1378287414390071,6.097622343406818,0.7352924268558914,0.3426695424595505
1.1338601579337642,0.551288174172652,0.11662431967915986,6.00370477007664,0.7315210784573958,0.5019699099524194
2.128219946401198,0.9329009841579536,0.0986821166515968,6.274133313053362,0.6189793740793349,0.42474376995973945
2.865458432101747,0.7893777558259607,0.08350025255135114,6.538328882959183,0.757045985589961,0.35939857458131796
3.2041027475275867,0.6679350241604283,0.07065405985114327,7.060103484531932,0.9259505684424337,0.3041064861841921
3.341845035028662,0.5651757896742085,0.05978420448942893,7.277171399804083,0.7834966348359055,0.2949963047058525
3.092967025778539,0.47822566818586876,0.05058663456797832,7.78836351231266,0.6629586910149969,0.24961225782802904
2.904137985890379,0.4046524884649659,0.4793351188801681,8.30867354702282,1.5387898118582746,0.7997362419139146
2.868455155287346,0.34239825947035574,0.4055912544370653,8.244699111477502,1.583305955940047,1.307876596362748
2.5128841268610884,0.2897216041672241,0.34319259990828604,8.264970354169822,1.6006131423213017,1.5334108435710672
2.5972465697010425,0.24514904967995882,0.29039373838393434,8.60668007299814,1.4380058766179542,1.8744459020223678
2.1976995825113663,0.20748811088988198,0.24582263193675077,9.201114101594708,1.3761157322275488,2.240379602317297
1.8595919544326944,0.17561818527436596,0.7778134456681921,9.06210831470135,1.473735477350125,2.7645404698981793
1.6041901148273328,0.14861535687497668,0.9988759362522837,9.249704917370439,1.757349645527063,3.6546342576092306
1.7532747015473602,0.12575145581728794,2.262831314109243,9.358950661435165,2.483529977586076,4.208787614857533
1.4835401320785355,0.10640507799924365,2.4853050885736048,9.706802284603297,3.1069163247865714,4.895929604218198
1.4048529536145045,0.0900489298152428,3.2895846296109257,10.241063993713366,3.259619651960825,4.759514619119441
1.2377628625299357,0.24190390878823184,3.573073375494644,10.455027360417178,3.690536735423301,4.746616958429381
1.0548521330288552,0.20477545493884597,3.5444685711960466,10.526400521375168,3.7728299585249423,4.529161045714795
0.8925671894859544,0.3639425714952578,3.129275203273066,10.198235331458905,3.4844597292864035,4.117301049547473
0.755249160334269,0.7577773816500131,3.295214474514223,9.628348336328107,3.583616263557828,3.9701042587467676
0.6390569818213045,1.5894404798621171,3.025578774921753,10.614415566397025,3.1447214905809386,3.8844336379814894
0.5408100354233646,1.5532230324821104,2.5601051172414833,11.231467720600424,2.9546244826021995,4.240042687760425
0.45760913728529534,1.7951378612318853,2.408562030395087,12.324538305541918,2.5000668698941686,3.8055477365807246
0.3872233886823164,1.5190050576029825,2.0380140257189194,12.911899246637432,2.156952329821256,3.220078854029844
0.3277313179787872,1.8415544307014966,1.7244734063775475,13.43090324032829,1.8251135098487548,2.7246821072560223
0.2773818351283197,2.4441171871498137,1.4591698053963862,13.092780912232477,1.5443268160258694,2.3055002446012494
0.23470770664703977,2.3547741135634515,1.2346821430277113,13.60104413073569,1.3067380750988125,1.95080789927798
0.39792294794316624,2.9999596674742044,1.075210678631708,13.604153395278818,1.1057014481605336,1.650683607081368
0.6610972721721189,2.9448040832858706,1.3565643453090792,13.436095791312031,0.935593533058913,1.3967322829150035
0.5595812064303788,3.0689317253891635,1.1478621383384515,12.960918363010702,0.7916560664344648,1.181850393235772
0.6852558181836057,2.998280335742478,0.971267963209459,13.195496352334173,0.8362624759560505,1.000027255814884
0.5798318461553587,3.3534508285186138,0.821842122715696,13.095328348989156,0.7076067104243504,0.8461769087664405
0.49062694674684193,3.385718549548259,1.1777785441261908,14.22532055937488,0.8105640649026036,0.7159958458792958
0.4151458780165586,3.403822575154561,1.2122955522213295,14.361147190463095,0.6858619010714339,0.6058426388209425
0.3512772813986265,3.041996584875211,1.0257885441872787,13.85197909877938,0.6785148447970476,0.512636079002336
0.29723462272191475,2.5739971102790253,1.1047206765864461,13.867070522286017,0.5741279455975019,0.9104238169021375
0.25150621922623556,3.1870057639984166,0.9347636494193006,14.357014920672794,0.4858005693517324,0.7703586143018087
0.21281295472989162,2.6966971849217374,0.7909538572009466,14.174338733017938,0.4110620202206966,0.8730694557023404
0.18007250015606213,2.281820694933778,0.669268648400801,14.748650647736474,0.3478217094175125,1.1207767415426384
0.15236903859359105,1.930771357251658,0.5663042409545239,14.987672183642484,0.7559121828708844,1.3836788248352747
0.1289276480407309,1.6337296099821723,0.47918051157690483,15.40689464798625,0.6396180008907483,1.5802431775320096
0.10909262526523383,1.3823865930618382,0.4054604328727656,15.071401811118184,0.8048759177595285,1.5412717667875522
0.09230914445519786,1.169711732590786,0.343081904738494,15.648657970095508,0.7099865475409265,1.5313577599732038
0.6331997581130259,0.9897560814229728,0.29030007324026413,15.595681500772793,0.6007578479192456,1.7462387809571203
0.6608708711048363,0.8374859150502078,0.5137436441414887,16.052464692427623,0.653686171052038,1.6681593655174103
0.5591984293964,0.7086419281194065,1.2982223967856446,16.49466786078604,0.5531190678132628,2.5425628994479763
0.5113138969635773,0.5996200930241132,1.627509796760866,16.997486762856308,0.4680238266112224,2.3608902601007666
0.4327970529442263,0.5073708479434804,1.4067475897189428,16.86520629396711,0.3960201609787266,1.9977834468908218
0.5027211313800812,0.4293137944137142,1.1903248836083362,16.581412356889224,0.3350939823666148,1.6904321473691568
0.5696789486700773,0.3632655183500658,1.4148768262889102,16.737787906923522,0.2835410620025202,2.0104082647141097
0.4820360334900654,0.30737851552697876,1.1972034683983086,17.210004266783436,0.23991936015597862,2.2313322539973
0.5486172737176732,0.2600895131382128,1.0130183194139533,17.4487674447999,0.20300868936275115,2.099515335578596
0.9683372090634508,0.22007574188618007,0.857169347196422,17.831536160423806,0.17177658330694326,1.9320932425858734
1.1049637418012863,0.18621793544215237,0.725297139935434,18.156451176921877,0.14534941664433662,1.771476905083148
1.0816585830194039,0.15756902229720585,0.6137129645607519,18.19143572413257,0.12298796792982329,1.790864481892583
1.155904125496633,0.13332763425148186,0.5192955853975593,18.63054051982901,0.2149229438507903,1.7042244331366037
1.5361391803726676,0.11281569052048465,0.43940395687485784,18.312233933322805,0.18185787556605332,1.7077088675452938
1.2998100756999493,0.09545943044041008,0.4694144624096999,18.829693377194364,0.15387974086358358,1.4828759269376084
1.100195816655139,0.08077336421880854,0.39719685280820766,18.88730990528554,0.1302059345768784,1.2547411689472072
0.9312790939774572,0.0683466928005303,0.336089644683868,19.194596897661324,0.11017425233428174,1.1921509965762953
0.7881415057280545,0.13424011827309598,0.28438354550173445,19.820243771830715,0.09322436735977686,1.1370366653883022
1.2029560494528098,0.11358779238492736,0.2406322308091599,20.967472746175343,0.07888215699673426,0.9621079476362556
1.0212244752394675,0.09611274740263084,0.20361188760775067,21.233160925711584,0.06674644053569823,0.814091340307601
0.8689051454464216,0.08132617087914916,0.1722869818219429,21.86006151761087,0.05647775737636004,0.6888465187218162
0.7384671899021121,0.06881445228235698,0.14578129231087475,23.063233585279967,0.0477888716261508,0.5828701312261522
0.7117774717512934,0.05822761346968668,0.12335340118612478,23.871431457026627,0.12157936334875986,0.4931978033452057
0.8487512807263566,0.2932729333190365,0.10437595484979789,25.566692811494,0.13075170430146327,0.8203667041604144
0.9493365229646982,0.24815402050072316,0.08831811564213668,26.213201535694665,0.217490834916337,0.731392938756185
0.8056216518072915,0.2099764788852273,0.28480238326177393,27.566345966308656,0.8731977234593824,0.7964599490775994
0.7121470579273769,0.39370864391515453,0.27212596470092193,28.517606850706226,0.7388596121579389,1.0714095692776981
0.6040218803177483,0.6554166807481787,0.4091702670041267,29.603760526932604,0.6251889025951791,1.1703772196619657
0.5112774159345848,0.766313801652723,0.34622099515733795,31.112286322538903,0.5290059945036131,1.1647410436159236
0.4327297058386837,0.8131792759142262,0.3525026368646389,32.42853818704323,0.6517578067113706,1.2839917162869776
0.36615590494042466,0.6880747719274223,0.29827146196238674,33.44660416173259,0.5514873749096214,1.218953606505825
0.30999492164632353,0.7547341770411561,0.4202840679039565,34.29598616682713,0.46664316338506423,1.0314222824280057
0.2625230879547248,0.6386212267271321,0.355624980534117,35.124214275777,0.39485190747966975,0.8727419312852357
0.22224665692454745,0.5403718072306503,0.5363336598722961,36.32530022367239,0.3341054601751052,0.7384739418567379
0.4627308358707772,0.45723768304131934,0.6113388126207977,37.055558910394524,0.3851606064393273,0.9772332971577802
0.3915414765060422,0.4268782556017972,0.5172866876022135,37.525954146959855,0.32590512852558456,0.8268897129796602
0.3313043262743434,0.36120467781690535,1.4778557815760334,38.75823361098613,0.28976193826188673,0.6996759109827894
0.5272607521416124,0.3056347273835353,1.926513356242375,40.65032374952274,0.2475408027524844,0.6235927789338722
0.44623241218301546,0.2586140000937606,2.4261270064594136,41.88680758507424,0.20945760232902527,1.157850830076637
0.37798550079345933,0.21882723084856667,2.3487795294900864,41.750736967133456,0.17723335581686753,0.9797199331417697
0.6112052431162646,0.18516150302571024,2.733954711551603,42.89025766734231,0.36145612364244417,1.0954564760676013
0.9589738627518398,0.1947050833870295,2.6722705081383107,44.16715204897313,0.30584748923591426,1.1147105847689684
0.8131003624954389,0.4794088104851637,2.78532721774962,44.47083525515484,0.3265035186310235,0.9432166486506657
0.6884779813528207,0.8311582527726513,2.4735145194260713,44.76094287993041,0.5753208333793913,0.9427853265889085
0.5833895421248763,1.097901970229516,2.69049263581416,45.22884500345071,0.777545494586777,1.1846130572456923
0.4953329154460256,1.9607722220297807,2.462144936676348,45.44282608737356,0.7786559479782714,1.1184750867632907
0.48355859067472695,2.7899936786729485,2.0833534079569094,46.49741246271597,1.0965428093348348,1.1211881664231538
0.4272571189468913,2.910305339925913,1.7628374990404618,46.832579093309164,1.032130456068121,1.1318650733945488
0.3617476821818494,3.060824489334383,2.2629865581947026,46.96586505233002,1.5364240786542895,1.560129563249087
0.30609419261541104,2.7993094311488895,2.1155747658178687,46.90171241296811,1.3000511434767066,1.548509924284781
0.3918706215213124,2.9790651563293404,2.0030130482751916,46.57292518380899,1.2175050099786442,1.795318236253985
0.3330099493442955,4.315758669516889,2.657358150634511,46.89688957431334,1.3086793243268602,1.5191154306764487
0.5815835702504826,4.924213168596633,2.364657980102638,46.96022841250693,1.1073440436611892,1.6205636475325556
0.5882290524206978,5.535690320596383,2.725765686029967,46.98427367098479,0.9369834215594679,1.3877247075754657
0.4979387220830685,5.681168769066103,2.32794163070416,47.997283325088716,0.7928321259349345,1.3142136471561012
0.42214761222732766,5.269829313933187,1.9903021191332264,48.33042057298327,0.6708579527141754,1.133490727507303
0.6063590091946744,5.006350708618266,2.1831122413589585,48.34275561320361,0.9411695355125858,1.0610365870613827
0.6637948738625428,4.677707702887864,1.8472488196114265,48.7482196869233,0.7963742223568033,0.8979885749915028
0.5644727509994053,4.494631653064923,1.6341872791654357,49.03943079012731,1.1236105544201591,0.759890173329455
0.5235054299843553,4.1992321862508275,1.3827738516015227,49.765548542814564,0.9507473922016731,0.6431506447245617
0.44413072940544446,4.015225629265064,1.1700394128935958,49.81975820725769,0.804478562632185,0.5446676912998285
0.37580292488152994,4.140962476833816,0.9900333493715042,50.45808149420189,0.6807126299195411,0.8103300967830848
0.3179870902843715,4.342565966564973,0.8377205263912727,50.84637702766431,0.5759876099319193,1.4695844768334656
0.26906599947139126,4.038864114977917,0.7088404454080001,49.98827786694449,0.4873741314808549,1.8219766500161865
0.7396301869530107,3.7876146501856973,0.5997880691913847,50.595025318812816,0.41239349586841567,1.6676543619850657
0.6258409274217783,3.6351189068468313,0.5075129816234794,50.975542214663854,0.3489483426578901,1.6866929345492394
0.5295577078184278,3.3957039214818034,0.42943406137371326,51.229245159601895,0.295263982248984,1.8755503072936235
0.44808729123097735,2.9955151793152055,0.3633672827008343,51.622253923809495,0.7468079453079716,1.950836296158333
0.37915078488775,2.958273045963878,0.30746462382378287,51.980869710266504,0.6319144152605913,2.2075289080719322
0.32087567724172955,3.898902937402883,0.2601623740047393,52.11816510333511,0.6484300761980678,2.1530784263356026
0.27151018843530966,4.203495321524736,0.22013739338862556,52.12004948152592,0.5486716029368266,2.2765902506525535
0.22973939021449274,5.025025652777097,0.1862701020980678,51.9260127598484,0.46426058710039175,2.435282904831477
0.2949934759217314,4.952503037079493,0.36422384274160546,51.58429613941779,0.681634856090143,2.368558755572941
0.2976720773195441,4.674474574252068,0.30821196353646535,51.361259704317405,0.5767679551531979,2.7511791781279875
0.2518763731165374,4.5175008473267875,0.31407443217761033,51.12203057427481,1.5286142330412442,3.0365783420409094
0.2131261618678393,4.484575844207029,0.26575528876567034,51.15506689126306,1.371381257784576,3.030269262353658
0.18101225766014814,4.789381851554478,0.22486985972479798,50.95405333429549,1.3309612528034247,2.968361546054367
0.15316421802012534,4.803432088971738,0.19043146151380894,50.81093707499914,1.372718122268466,2.926289030349401
0.22240896183588044,5.379532828844306,0.29449380987322893,51.03795406552241,1.3958563268154727,3.134303815119946
0.18908902328823599,5.738576057702264,0.24918706989273218,51.559256167539445,1.2347646115123019,3.1165455526889705
0.16049232584284695,5.508969613991763,0.21883426401870976,52.06981211030021,1.1975620970088505,3.3818351147938324
0.1376537978871301,5.116911233767944,0.18521851549799706,52.04414706551645,1.0133217743921044,3.283192357424013
0.11805657422881917,5.211703878167223,0.9808771739354702,52.36507884435161,1.3215354158143386,3.3083202060320205
0.10246201471100012,4.432834194264467,0.8300266169803128,53.08856950981993,1.2972749439440958,3.0587477509351855
0.09032902830495568,3.9397964861979857,0.702330214367957,53.21691605867916,1.218198732509081,2.895716756066807
0.07956460923015957,4.415016172502757,0.5942794121575021,53.528002519082165,1.0514078888099263,2.813255231771527
0.068722961532834,4.210489565364322,0.5028518102871172,53.724044733661174,1.110136476044567,2.4034675759413044
0.33357520158763565,4.327216661486852,0.42548999331986836,51.34571719571697,0.9393462489607874,2.2112667244784134
0.2825682512345341,3.963360280183757,0.36002999434758093,51.66586277337221,0.7948314414283586,2.050708151106164
0.5420587096606554,4.0096336783671225,0.30464076444795307,51.65431863462436,0.7325018469362858,1.7352145893975237
0.45866506202055457,3.5330402729287487,0.7083739596275125,51.979066637043836,2.0682879521846766,1.7542206233004671
1.3594810349688953,3.182650531583687,0.599393350454049,52.537166688799104,1.9519517989049304,1.746586418279264
1.170581621924972,3.2090142887253976,0.5071789888457338,53.34745261352488,1.725707781737632,1.6759924255831
1.1245914552183323,2.7453936396091523,0.42915145210023625,53.950293206606844,1.5538092183784928,1.72081887776511
1.7480559840468195,2.9615197243517652,0.6658808401899626,54.185138673520896,1.7929035712638859,2.151413023771552
2.4715207228331053,2.6505267151152436,1.1106626894086153,54.286403563860134,2.031515211405207,2.532428465660392
2.7414585342768913,2.242753374328283,0.9397915064226744,54.33454110139272,1.8530067612009116,2.707642381971282
3.0736760592825525,3.1453046643941436,1.4096249483717487,54.845370957578396,1.8127013062829989,3.088419187580077
3.3237159915342427,3.2927468865527105,1.192759571699172,55.27865031718472,1.5338241822394605,2.7894225294746753
3.708405751112902,3.0184460714183405,1.0092580991300686,55.16718256412848,1.3252122967845175,2.8758349066217193
3.609101451759354,3.0563183000229124,0.8539876223408274,55.27784484760598,1.5129835555485671,2.433398767141455
3.848231172875009,2.7834521313608978,0.7226049112114692,55.51991155680839,1.2802168546949415,2.298233118477065
3.256195607817315,2.953667003006061,0.6114349248712432,54.92157013445778,1.0832604155111043,1.944658792557516
3.0130085422973454,2.881412896841587,0.5173680133525904,55.124321254409445,0.9166049669709343,1.6711126568673293
2.549468766559292,2.4381186050198043,0.43777293437526876,55.27672031329995,0.7755888182061752,1.414018401964663
2.157242802473247,2.063023435016757,0.370423252163689,55.21947065730496,0.6562674615590713,1.196477109354715
1.9112343300613082,2.1269445974659806,0.31343505952312145,55.28316023465063,0.5553032367038296,1.0124037079155281
1.7177093103382683,2.332068233166952,0.26521428113494894,55.871172587825185,0.46987196951862503,0.8566492913131392
1.4534463395169963,2.124040135236979,0.22441208403726445,56.37450196630907,0.42988391398405756,1.159933385805387
1.2298392103605353,1.7974131570173937,0.18988714803153142,56.991633240775485,0.3637479272172795,0.9814820956814814
1.040633177997376,1.8748596214017874,0.16067374064206502,57.263204553661886,0.30778670764539034,0.8496266948223995
0.8805357659977796,2.184915755288291,0.1359547036202089,55.000205946018376,0.26043490646917644,0.7356414211354022
0.7450687250750443,2.309794446659897,0.11503859537094598,55.56671807751743,0.2203679977816108,1.3328023429484517
0.6500087040093663,2.469965338950061,0.09734034992926198,55.77374814450198,0.18646522889213224,1.1498485855347944
0.5500073649310022,2.6550580461244975,0.08236491147860629,55.7691146497644,1.3028535630788092,0.972948803144826
0.46539084724930957,2.36710143733093,0.06969338663574379,55.994233625339334,1.3255685311605894,0.8232643718917759
0.39379225536480045,2.764628526778161,0.058971327153321665,56.52842168715986,1.430233397298175,0.8753268057917559
0.3332088314625234,2.629335602487761,0.04989881528357987,56.63094829619874,1.6682935333143416,1.7257352785224198
0.2819459343144429,2.9072857188675045,0.042222074470721425,56.653309657321195,1.832633007487138,2.0014997660111287
0.2385696367276055,2.9486586890474036,0.035726370705995054,56.56249648182421,1.850624924951041,2.42218859400989
0.20186661569258926,2.891172389536993,0.030230005981995815,57.20753944017023,1.6299476733613423,2.41896500533299
0.17081021327834478,2.8302676919354868,0.025579235830919533,57.57848126646593,1.3791864928442126,2.471190521525546
0.14453171892783018,2.44004687220655,0.021643968780008835,57.4782868738713,1.177340029545884,2.657147521033813
0.14012252116858653,3.029599125294588,0.018314127429238245,57.837429505115274,0.9962107942311326,2.6137907409892893
0.8150710324921114,2.8156863399110494,0.015496569363201594,58.04759647968943,0.8429475951186506,3.0798965302768373
0.9600315891621404,2.682106819071509,0.013112481768862889,58.27322623552021,0.7132633497157812,2.7381083371634944
0.8123344215987343,2.88673335069684,0.01109517688134552,58.56081158885414,0.6035305266825841,3.249408593422885
0.6873598951989289,2.9111536770072592,0.009388226591907748,58.800842580710245,0.510679676423725,3.29852708142142
0.5816122190144785,2.873801353137995,0.007951433733619586,59.137506964104126,0.43211357235853654,3.4104456421552776
0.492133416089174,2.9697357821982004,0.006728136236139648,59.73633750588663,0.365634561226454,3.760471753788383
0.4164205828446857,2.548480897505267,0.005696669403291028,60.42917270273119,0.4351532181624819,3.628629906449006
0.38439332607004056,2.538735091107616,0.00487051122246847,60.987142690628374,0.4665084079769822,3.633601730738118
0.3252558912900343,2.9662349913625263,0.31541873082105465,60.82598705293783,0.5430616151010899,3.645022794579972
0.2752165233992598,3.045948480559085,0.38823921170432185,60.91450316148168,0.6439231644911854,3.3383047016829783
0.23287551979937368,3.0607013393085594,0.4570386757368231,61.44860835855597,0.7018437321108141,2.906751364018672
0.1970485167533162,3.350923026253593,0.4089126766727235,60.419376500531385,1.0231835583361695,2.5079940788918997
0.1667333603297291,3.234213493584945,1.518158426546179,60.87086406371022,1.093461159471855,2.8374524841651962
0.1410820741251554,3.277258976032575,2.8662050345532264,61.05839676140821,2.489696115012983,2.955639729414855
0.12092721304397909,3.1116277012881945,3.133256962075448,61.17314079681903,3.113571411040416,3.054983173873731
0.10232302642182846,3.2334850316424104,3.187092891361959,61.59330549396021,3.2341166989545003,2.983759200958725
0.08658102235693178,2.9532879580167903,3.353032917126045,61.64919873037635,3.4923009615549705,3.1720809310173435
0.07326086507124997,2.788161324791286,3.892629761189969,61.31493616853617,4.0405537941746,3.3722509368722475
0.22219787408306552,2.554416908118014,4.0282987445383975,61.465705949720174,3.8308103487367027,3.920676114350031
0.18801358576259392,3.3467656764850835,3.9590174140213623,61.91985722496199,3.3526712030127626,4.314826547519493
0.37255765155077664,3.876713254322591,4.5963477095249985,62.25270793723881,3.691142079032087,4.469202113713659
0.3152410897737341,4.606263490940528,4.895388740115225,62.34881576327175,3.512451097583655,4.61749722038396
0.26674246057777506,4.8049804040083375,4.495517983148008,62.859320235428974,3.573369564572073,4.990178997151863
0.22570515895042503,4.958784386765963,4.956668517469517,62.99795317467231,4.1688371393119965,5.047203704617689
0.3747607951785697,5.249720566627459,5.317093758598898,62.998252679099245,4.326872209914852,4.8744627445940045
0.31710528822802053,5.248813709075342,4.707088301142348,62.987375428645535,4.643664131397768,4.124545399271851
0.2683198592698635,5.48501052959961,4.0516765839876765,62.61309920245207,4.767095701772311,3.489999953230027
0.22703988092065375,5.6155636461013865,3.8420505055551817,62.570262463518695,4.884539752994117,2.9530812067874863
0.19211066847132238,5.753541179640942,3.94486618916335,62.535988480794686,4.8780380115789255,2.6206125308526262
0.16255518101419583,5.740082163274566,3.406450085249603,62.48172723005259,4.932792954137759,2.550370077298423
0.1375466916273965,6.184167330324784,3.688422438136167,62.2374872501293,5.635438840098822,2.429304290238447
0.11638566214625856,6.781335925307028,4.203897915893398,62.4491143624361,6.425777137531428,2.6355733232941367
0.09848017566221877,6.371756213102366,4.10567411391759,62.199224329567386,6.6826232996560675,2.2767122223156906
